"id","genus","species","subspecies","name","recordist","country","location","latitude","longitude","altitude","sound_type","source_url","license","time","date","remarks","filename"
"544036","Thryomanes","bewickii","","Bewick's Wren","Bobby Wilcox","United States","Parker, La Paz County, Arizona","34.2871","-114.0744","150","song","//www.xeno-canto.org/544036","//creativecommons.org/licenses/by-nc-sa/4.0/","08:00","2020-04-10","About 20m away in dense tangled understory of cottonwood and tamarisk dominated riparian area. Song Sparrow sings at about 0:05.","544036-1.wav"
"544036","Thryomanes","bewickii","","Bewick's Wren","Bobby Wilcox","United States","Parker, La Paz County, Arizona","34.2871","-114.0744","150","song","//www.xeno-canto.org/544036","//creativecommons.org/licenses/by-nc-sa/4.0/","08:00","2020-04-10","About 20m away in dense tangled understory of cottonwood and tamarisk dominated riparian area. Song Sparrow sings at about 0:05.","544036-2.wav"
"544036","Thryomanes","bewickii","","Bewick's Wren","Bobby Wilcox","United States","Parker, La Paz County, Arizona","34.2871","-114.0744","150","song","//www.xeno-canto.org/544036","//creativecommons.org/licenses/by-nc-sa/4.0/","08:00","2020-04-10","About 20m away in dense tangled understory of cottonwood and tamarisk dominated riparian area. Song Sparrow sings at about 0:05.","544036-3.wav"
"544036","Thryomanes","bewickii","","Bewick's Wren","Bobby Wilcox","United States","Parker, La Paz County, Arizona","34.2871","-114.0744","150","song","//www.xeno-canto.org/544036","//creativecommons.org/licenses/by-nc-sa/4.0/","08:00","2020-04-10","About 20m away in dense tangled understory of cottonwood and tamarisk dominated riparian area. Song Sparrow sings at about 0:05.","544036-4.wav"
"544036","Thryomanes","bewickii","","Bewick's Wren","Bobby Wilcox","United States","Parker, La Paz County, Arizona","34.2871","-114.0744","150","song","//www.xeno-canto.org/544036","//creativecommons.org/licenses/by-nc-sa/4.0/","08:00","2020-04-10","About 20m away in dense tangled understory of cottonwood and tamarisk dominated riparian area. Song Sparrow sings at about 0:05.","544036-5.wav"
"544036","Thryomanes","bewickii","","Bewick's Wren","Bobby Wilcox","United States","Parker, La Paz County, Arizona","34.2871","-114.0744","150","song","//www.xeno-canto.org/544036","//creativecommons.org/licenses/by-nc-sa/4.0/","08:00","2020-04-10","About 20m away in dense tangled understory of cottonwood and tamarisk dominated riparian area. Song Sparrow sings at about 0:05.","544036-6.wav"
"544036","Thryomanes","bewickii","","Bewick's Wren","Bobby Wilcox","United States","Parker, La Paz County, Arizona","34.2871","-114.0744","150","song","//www.xeno-canto.org/544036","//creativecommons.org/licenses/by-nc-sa/4.0/","08:00","2020-04-10","About 20m away in dense tangled understory of cottonwood and tamarisk dominated riparian area. Song Sparrow sings at about 0:05.","544036-7.wav"
"544036","Thryomanes","bewickii","","Bewick's Wren","Bobby Wilcox","United States","Parker, La Paz County, Arizona","34.2871","-114.0744","150","song","//www.xeno-canto.org/544036","//creativecommons.org/licenses/by-nc-sa/4.0/","08:00","2020-04-10","About 20m away in dense tangled understory of cottonwood and tamarisk dominated riparian area. Song Sparrow sings at about 0:05.","544036-8.wav"
"544036","Thryomanes","bewickii","","Bewick's Wren","Bobby Wilcox","United States","Parker, La Paz County, Arizona","34.2871","-114.0744","150","song","//www.xeno-canto.org/544036","//creativecommons.org/licenses/by-nc-sa/4.0/","08:00","2020-04-10","About 20m away in dense tangled understory of cottonwood and tamarisk dominated riparian area. Song Sparrow sings at about 0:05.","544036-9.wav"
"544036","Thryomanes","bewickii","","Bewick's Wren","Bobby Wilcox","United States","Parker, La Paz County, Arizona","34.2871","-114.0744","150","song","//www.xeno-canto.org/544036","//creativecommons.org/licenses/by-nc-sa/4.0/","08:00","2020-04-10","About 20m away in dense tangled understory of cottonwood and tamarisk dominated riparian area. Song Sparrow sings at about 0:05.","544036-10.wav"
"544036","Thryomanes","bewickii","","Bewick's Wren","Bobby Wilcox","United States","Parker, La Paz County, Arizona","34.2871","-114.0744","150","song","//www.xeno-canto.org/544036","//creativecommons.org/licenses/by-nc-sa/4.0/","08:00","2020-04-10","About 20m away in dense tangled understory of cottonwood and tamarisk dominated riparian area. Song Sparrow sings at about 0:05.","544036-12.wav"
"544036","Thryomanes","bewickii","","Bewick's Wren","Bobby Wilcox","United States","Parker, La Paz County, Arizona","34.2871","-114.0744","150","song","//www.xeno-canto.org/544036","//creativecommons.org/licenses/by-nc-sa/4.0/","08:00","2020-04-10","About 20m away in dense tangled understory of cottonwood and tamarisk dominated riparian area. Song Sparrow sings at about 0:05.","544036-13.wav"
"493957","Thryomanes","bewickii","","Bewick's Wren","Steve Hampton","United States","Big Morongo Canyon Preserve, Morongo Valley, San Bernardino County, CA","34.051","-116.569","750","song","//www.xeno-canto.org/493957","//creativecommons.org/licenses/by-nc-sa/4.0/","06:45","2019-08-22","","493957-0.wav"
"493957","Thryomanes","bewickii","","Bewick's Wren","Steve Hampton","United States","Big Morongo Canyon Preserve, Morongo Valley, San Bernardino County, CA","34.051","-116.569","750","song","//www.xeno-canto.org/493957","//creativecommons.org/licenses/by-nc-sa/4.0/","06:45","2019-08-22","","493957-1.wav"
"493957","Thryomanes","bewickii","","Bewick's Wren","Steve Hampton","United States","Big Morongo Canyon Preserve, Morongo Valley, San Bernardino County, CA","34.051","-116.569","750","song","//www.xeno-canto.org/493957","//creativecommons.org/licenses/by-nc-sa/4.0/","06:45","2019-08-22","","493957-2.wav"
"493957","Thryomanes","bewickii","","Bewick's Wren","Steve Hampton","United States","Big Morongo Canyon Preserve, Morongo Valley, San Bernardino County, CA","34.051","-116.569","750","song","//www.xeno-canto.org/493957","//creativecommons.org/licenses/by-nc-sa/4.0/","06:45","2019-08-22","","493957-3.wav"
"493957","Thryomanes","bewickii","","Bewick's Wren","Steve Hampton","United States","Big Morongo Canyon Preserve, Morongo Valley, San Bernardino County, CA","34.051","-116.569","750","song","//www.xeno-canto.org/493957","//creativecommons.org/licenses/by-nc-sa/4.0/","06:45","2019-08-22","","493957-4.wav"
"493957","Thryomanes","bewickii","","Bewick's Wren","Steve Hampton","United States","Big Morongo Canyon Preserve, Morongo Valley, San Bernardino County, CA","34.051","-116.569","750","song","//www.xeno-canto.org/493957","//creativecommons.org/licenses/by-nc-sa/4.0/","06:45","2019-08-22","","493957-5.wav"
"493957","Thryomanes","bewickii","","Bewick's Wren","Steve Hampton","United States","Big Morongo Canyon Preserve, Morongo Valley, San Bernardino County, CA","34.051","-116.569","750","song","//www.xeno-canto.org/493957","//creativecommons.org/licenses/by-nc-sa/4.0/","06:45","2019-08-22","","493957-6.wav"
"493957","Thryomanes","bewickii","","Bewick's Wren","Steve Hampton","United States","Big Morongo Canyon Preserve, Morongo Valley, San Bernardino County, CA","34.051","-116.569","750","song","//www.xeno-canto.org/493957","//creativecommons.org/licenses/by-nc-sa/4.0/","06:45","2019-08-22","","493957-7.wav"
"493957","Thryomanes","bewickii","","Bewick's Wren","Steve Hampton","United States","Big Morongo Canyon Preserve, Morongo Valley, San Bernardino County, CA","34.051","-116.569","750","song","//www.xeno-canto.org/493957","//creativecommons.org/licenses/by-nc-sa/4.0/","06:45","2019-08-22","","493957-8.wav"
"486798","Thryomanes","bewickii","","Bewick's Wren","Paul Marvin","United States","Monument Rd and nearby trails, Tijuana River Valley, San Diego, California","32.5458","-117.0737","10","song","//www.xeno-canto.org/486798","//creativecommons.org/licenses/by-nc-sa/4.0/","08:34","2019-07-11","","486798-0.wav"
"486798","Thryomanes","bewickii","","Bewick's Wren","Paul Marvin","United States","Monument Rd and nearby trails, Tijuana River Valley, San Diego, California","32.5458","-117.0737","10","song","//www.xeno-canto.org/486798","//creativecommons.org/licenses/by-nc-sa/4.0/","08:34","2019-07-11","","486798-1.wav"
"486798","Thryomanes","bewickii","","Bewick's Wren","Paul Marvin","United States","Monument Rd and nearby trails, Tijuana River Valley, San Diego, California","32.5458","-117.0737","10","song","//www.xeno-canto.org/486798","//creativecommons.org/licenses/by-nc-sa/4.0/","08:34","2019-07-11","","486798-3.wav"
"486798","Thryomanes","bewickii","","Bewick's Wren","Paul Marvin","United States","Monument Rd and nearby trails, Tijuana River Valley, San Diego, California","32.5458","-117.0737","10","song","//www.xeno-canto.org/486798","//creativecommons.org/licenses/by-nc-sa/4.0/","08:34","2019-07-11","","486798-4.wav"
"486798","Thryomanes","bewickii","","Bewick's Wren","Paul Marvin","United States","Monument Rd and nearby trails, Tijuana River Valley, San Diego, California","32.5458","-117.0737","10","song","//www.xeno-canto.org/486798","//creativecommons.org/licenses/by-nc-sa/4.0/","08:34","2019-07-11","","486798-6.wav"
"486798","Thryomanes","bewickii","","Bewick's Wren","Paul Marvin","United States","Monument Rd and nearby trails, Tijuana River Valley, San Diego, California","32.5458","-117.0737","10","song","//www.xeno-canto.org/486798","//creativecommons.org/licenses/by-nc-sa/4.0/","08:34","2019-07-11","","486798-7.wav"
"486798","Thryomanes","bewickii","","Bewick's Wren","Paul Marvin","United States","Monument Rd and nearby trails, Tijuana River Valley, San Diego, California","32.5458","-117.0737","10","song","//www.xeno-canto.org/486798","//creativecommons.org/licenses/by-nc-sa/4.0/","08:34","2019-07-11","","486798-8.wav"
"486798","Thryomanes","bewickii","","Bewick's Wren","Paul Marvin","United States","Monument Rd and nearby trails, Tijuana River Valley, San Diego, California","32.5458","-117.0737","10","song","//www.xeno-canto.org/486798","//creativecommons.org/licenses/by-nc-sa/4.0/","08:34","2019-07-11","","486798-12.wav"
"486798","Thryomanes","bewickii","","Bewick's Wren","Paul Marvin","United States","Monument Rd and nearby trails, Tijuana River Valley, San Diego, California","32.5458","-117.0737","10","song","//www.xeno-canto.org/486798","//creativecommons.org/licenses/by-nc-sa/4.0/","08:34","2019-07-11","","486798-13.wav"
"480035","Thryomanes","bewickii","","Bewick's Wren","Thomas G. Graves","United States","Montana de Oro State Park, Los Osos, San Luis Obispo County, California","35.2557","-120.8872","30","song","//www.xeno-canto.org/480035","//creativecommons.org/licenses/by-nc-sa/4.0/","7:40","2019-06-06","Bird in the chaparral on the hill above the trail. Each song essentiall the same, sometimes only a partial song, and some note variable. Song 7 at 0:29.00 , starts with a snarl.
(Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch Roché parabola)","480035-0.wav"
"480035","Thryomanes","bewickii","","Bewick's Wren","Thomas G. Graves","United States","Montana de Oro State Park, Los Osos, San Luis Obispo County, California","35.2557","-120.8872","30","song","//www.xeno-canto.org/480035","//creativecommons.org/licenses/by-nc-sa/4.0/","7:40","2019-06-06","Bird in the chaparral on the hill above the trail. Each song essentiall the same, sometimes only a partial song, and some note variable. Song 7 at 0:29.00 , starts with a snarl.
(Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch Roché parabola)","480035-1.wav"
"480035","Thryomanes","bewickii","","Bewick's Wren","Thomas G. Graves","United States","Montana de Oro State Park, Los Osos, San Luis Obispo County, California","35.2557","-120.8872","30","song","//www.xeno-canto.org/480035","//creativecommons.org/licenses/by-nc-sa/4.0/","7:40","2019-06-06","Bird in the chaparral on the hill above the trail. Each song essentiall the same, sometimes only a partial song, and some note variable. Song 7 at 0:29.00 , starts with a snarl.
(Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch Roché parabola)","480035-3.wav"
"480035","Thryomanes","bewickii","","Bewick's Wren","Thomas G. Graves","United States","Montana de Oro State Park, Los Osos, San Luis Obispo County, California","35.2557","-120.8872","30","song","//www.xeno-canto.org/480035","//creativecommons.org/licenses/by-nc-sa/4.0/","7:40","2019-06-06","Bird in the chaparral on the hill above the trail. Each song essentiall the same, sometimes only a partial song, and some note variable. Song 7 at 0:29.00 , starts with a snarl.
(Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch Roché parabola)","480035-4.wav"
"480035","Thryomanes","bewickii","","Bewick's Wren","Thomas G. Graves","United States","Montana de Oro State Park, Los Osos, San Luis Obispo County, California","35.2557","-120.8872","30","song","//www.xeno-canto.org/480035","//creativecommons.org/licenses/by-nc-sa/4.0/","7:40","2019-06-06","Bird in the chaparral on the hill above the trail. Each song essentiall the same, sometimes only a partial song, and some note variable. Song 7 at 0:29.00 , starts with a snarl.
(Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch Roché parabola)","480035-5.wav"
"480035","Thryomanes","bewickii","","Bewick's Wren","Thomas G. Graves","United States","Montana de Oro State Park, Los Osos, San Luis Obispo County, California","35.2557","-120.8872","30","song","//www.xeno-canto.org/480035","//creativecommons.org/licenses/by-nc-sa/4.0/","7:40","2019-06-06","Bird in the chaparral on the hill above the trail. Each song essentiall the same, sometimes only a partial song, and some note variable. Song 7 at 0:29.00 , starts with a snarl.
(Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch Roché parabola)","480035-6.wav"
"480035","Thryomanes","bewickii","","Bewick's Wren","Thomas G. Graves","United States","Montana de Oro State Park, Los Osos, San Luis Obispo County, California","35.2557","-120.8872","30","song","//www.xeno-canto.org/480035","//creativecommons.org/licenses/by-nc-sa/4.0/","7:40","2019-06-06","Bird in the chaparral on the hill above the trail. Each song essentiall the same, sometimes only a partial song, and some note variable. Song 7 at 0:29.00 , starts with a snarl.
(Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch Roché parabola)","480035-7.wav"
"480035","Thryomanes","bewickii","","Bewick's Wren","Thomas G. Graves","United States","Montana de Oro State Park, Los Osos, San Luis Obispo County, California","35.2557","-120.8872","30","song","//www.xeno-canto.org/480035","//creativecommons.org/licenses/by-nc-sa/4.0/","7:40","2019-06-06","Bird in the chaparral on the hill above the trail. Each song essentiall the same, sometimes only a partial song, and some note variable. Song 7 at 0:29.00 , starts with a snarl.
(Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch Roché parabola)","480035-9.wav"
"480035","Thryomanes","bewickii","","Bewick's Wren","Thomas G. Graves","United States","Montana de Oro State Park, Los Osos, San Luis Obispo County, California","35.2557","-120.8872","30","song","//www.xeno-canto.org/480035","//creativecommons.org/licenses/by-nc-sa/4.0/","7:40","2019-06-06","Bird in the chaparral on the hill above the trail. Each song essentiall the same, sometimes only a partial song, and some note variable. Song 7 at 0:29.00 , starts with a snarl.
(Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch Roché parabola)","480035-10.wav"
"480035","Thryomanes","bewickii","","Bewick's Wren","Thomas G. Graves","United States","Montana de Oro State Park, Los Osos, San Luis Obispo County, California","35.2557","-120.8872","30","song","//www.xeno-canto.org/480035","//creativecommons.org/licenses/by-nc-sa/4.0/","7:40","2019-06-06","Bird in the chaparral on the hill above the trail. Each song essentiall the same, sometimes only a partial song, and some note variable. Song 7 at 0:29.00 , starts with a snarl.
(Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch Roché parabola)","480035-11.wav"
"480035","Thryomanes","bewickii","","Bewick's Wren","Thomas G. Graves","United States","Montana de Oro State Park, Los Osos, San Luis Obispo County, California","35.2557","-120.8872","30","song","//www.xeno-canto.org/480035","//creativecommons.org/licenses/by-nc-sa/4.0/","7:40","2019-06-06","Bird in the chaparral on the hill above the trail. Each song essentiall the same, sometimes only a partial song, and some note variable. Song 7 at 0:29.00 , starts with a snarl.
(Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch Roché parabola)","480035-12.wav"
"480035","Thryomanes","bewickii","","Bewick's Wren","Thomas G. Graves","United States","Montana de Oro State Park, Los Osos, San Luis Obispo County, California","35.2557","-120.8872","30","song","//www.xeno-canto.org/480035","//creativecommons.org/licenses/by-nc-sa/4.0/","7:40","2019-06-06","Bird in the chaparral on the hill above the trail. Each song essentiall the same, sometimes only a partial song, and some note variable. Song 7 at 0:29.00 , starts with a snarl.
(Recorded with Marantz PMD 661, Sennheiser ME62, 24 inch Roché parabola)","480035-13.wav"
"473447","Thryomanes","bewickii","","Bewick's Wren","bowtyler","United States","Mission Creek Nature Park (near  Olympia), Thurston County, Washington","47.0566","-122.8782","50","song","//www.xeno-canto.org/473447","//creativecommons.org/licenses/by-nc-sa/4.0/","06:36","2019-05-05","Normalized to -3 dB.","473447-0.wav"
"473447","Thryomanes","bewickii","","Bewick's Wren","bowtyler","United States","Mission Creek Nature Park (near  Olympia), Thurston County, Washington","47.0566","-122.8782","50","song","//www.xeno-canto.org/473447","//creativecommons.org/licenses/by-nc-sa/4.0/","06:36","2019-05-05","Normalized to -3 dB.","473447-1.wav"
"473447","Thryomanes","bewickii","","Bewick's Wren","bowtyler","United States","Mission Creek Nature Park (near  Olympia), Thurston County, Washington","47.0566","-122.8782","50","song","//www.xeno-canto.org/473447","//creativecommons.org/licenses/by-nc-sa/4.0/","06:36","2019-05-05","Normalized to -3 dB.","473447-3.wav"
"473447","Thryomanes","bewickii","","Bewick's Wren","bowtyler","United States","Mission Creek Nature Park (near  Olympia), Thurston County, Washington","47.0566","-122.8782","50","song","//www.xeno-canto.org/473447","//creativecommons.org/licenses/by-nc-sa/4.0/","06:36","2019-05-05","Normalized to -3 dB.","473447-4.wav"
"473447","Thryomanes","bewickii","","Bewick's Wren","bowtyler","United States","Mission Creek Nature Park (near  Olympia), Thurston County, Washington","47.0566","-122.8782","50","song","//www.xeno-canto.org/473447","//creativecommons.org/licenses/by-nc-sa/4.0/","06:36","2019-05-05","Normalized to -3 dB.","473447-6.wav"
"473447","Thryomanes","bewickii","","Bewick's Wren","bowtyler","United States","Mission Creek Nature Park (near  Olympia), Thurston County, Washington","47.0566","-122.8782","50","song","//www.xeno-canto.org/473447","//creativecommons.org/licenses/by-nc-sa/4.0/","06:36","2019-05-05","Normalized to -3 dB.","473447-7.wav"
"473447","Thryomanes","bewickii","","Bewick's Wren","bowtyler","United States","Mission Creek Nature Park (near  Olympia), Thurston County, Washington","47.0566","-122.8782","50","song","//www.xeno-canto.org/473447","//creativecommons.org/licenses/by-nc-sa/4.0/","06:36","2019-05-05","Normalized to -3 dB.","473447-9.wav"
"473447","Thryomanes","bewickii","","Bewick's Wren","bowtyler","United States","Mission Creek Nature Park (near  Olympia), Thurston County, Washington","47.0566","-122.8782","50","song","//www.xeno-canto.org/473447","//creativecommons.org/licenses/by-nc-sa/4.0/","06:36","2019-05-05","Normalized to -3 dB.","473447-10.wav"
"469010","Thryomanes","bewickii","","Bewick's Wren","bowtyler","United States","Olympia, Thurston County, Washington","47.1124","-122.8497","40","song","//www.xeno-canto.org/469010","//creativecommons.org/licenses/by-nc-sa/4.0/","06:48","2019-04-03","same bird as XC469007","469010-0.wav"
"469010","Thryomanes","bewickii","","Bewick's Wren","bowtyler","United States","Olympia, Thurston County, Washington","47.1124","-122.8497","40","song","//www.xeno-canto.org/469010","//creativecommons.org/licenses/by-nc-sa/4.0/","06:48","2019-04-03","same bird as XC469007","469010-1.wav"
"469010","Thryomanes","bewickii","","Bewick's Wren","bowtyler","United States","Olympia, Thurston County, Washington","47.1124","-122.8497","40","song","//www.xeno-canto.org/469010","//creativecommons.org/licenses/by-nc-sa/4.0/","06:48","2019-04-03","same bird as XC469007","469010-3.wav"
"469010","Thryomanes","bewickii","","Bewick's Wren","bowtyler","United States","Olympia, Thurston County, Washington","47.1124","-122.8497","40","song","//www.xeno-canto.org/469010","//creativecommons.org/licenses/by-nc-sa/4.0/","06:48","2019-04-03","same bird as XC469007","469010-4.wav"
"469010","Thryomanes","bewickii","","Bewick's Wren","bowtyler","United States","Olympia, Thurston County, Washington","47.1124","-122.8497","40","song","//www.xeno-canto.org/469010","//creativecommons.org/licenses/by-nc-sa/4.0/","06:48","2019-04-03","same bird as XC469007","469010-6.wav"
"469010","Thryomanes","bewickii","","Bewick's Wren","bowtyler","United States","Olympia, Thurston County, Washington","47.1124","-122.8497","40","song","//www.xeno-canto.org/469010","//creativecommons.org/licenses/by-nc-sa/4.0/","06:48","2019-04-03","same bird as XC469007","469010-7.wav"
"469010","Thryomanes","bewickii","","Bewick's Wren","bowtyler","United States","Olympia, Thurston County, Washington","47.1124","-122.8497","40","song","//www.xeno-canto.org/469010","//creativecommons.org/licenses/by-nc-sa/4.0/","06:48","2019-04-03","same bird as XC469007","469010-9.wav"
"469010","Thryomanes","bewickii","","Bewick's Wren","bowtyler","United States","Olympia, Thurston County, Washington","47.1124","-122.8497","40","song","//www.xeno-canto.org/469010","//creativecommons.org/licenses/by-nc-sa/4.0/","06:48","2019-04-03","same bird as XC469007","469010-10.wav"
"469010","Thryomanes","bewickii","","Bewick's Wren","bowtyler","United States","Olympia, Thurston County, Washington","47.1124","-122.8497","40","song","//www.xeno-canto.org/469010","//creativecommons.org/licenses/by-nc-sa/4.0/","06:48","2019-04-03","same bird as XC469007","469010-12.wav"
"469010","Thryomanes","bewickii","","Bewick's Wren","bowtyler","United States","Olympia, Thurston County, Washington","47.1124","-122.8497","40","song","//www.xeno-canto.org/469010","//creativecommons.org/licenses/by-nc-sa/4.0/","06:48","2019-04-03","same bird as XC469007","469010-13.wav"
"469007","Thryomanes","bewickii","","Bewick's Wren","bowtyler","United States","Olympia, Thurston County, Washington","47.1124","-122.8497","40","song","//www.xeno-canto.org/469007","//creativecommons.org/licenses/by-nc-sa/4.0/","06:45","2019-04-03","","469007-0.wav"
"469007","Thryomanes","bewickii","","Bewick's Wren","bowtyler","United States","Olympia, Thurston County, Washington","47.1124","-122.8497","40","song","//www.xeno-canto.org/469007","//creativecommons.org/licenses/by-nc-sa/4.0/","06:45","2019-04-03","","469007-1.wav"
"469007","Thryomanes","bewickii","","Bewick's Wren","bowtyler","United States","Olympia, Thurston County, Washington","47.1124","-122.8497","40","song","//www.xeno-canto.org/469007","//creativecommons.org/licenses/by-nc-sa/4.0/","06:45","2019-04-03","","469007-3.wav"
"469007","Thryomanes","bewickii","","Bewick's Wren","bowtyler","United States","Olympia, Thurston County, Washington","47.1124","-122.8497","40","song","//www.xeno-canto.org/469007","//creativecommons.org/licenses/by-nc-sa/4.0/","06:45","2019-04-03","","469007-4.wav"
"469007","Thryomanes","bewickii","","Bewick's Wren","bowtyler","United States","Olympia, Thurston County, Washington","47.1124","-122.8497","40","song","//www.xeno-canto.org/469007","//creativecommons.org/licenses/by-nc-sa/4.0/","06:45","2019-04-03","","469007-6.wav"
